Date,Y,m,d,d-T,h,Demand,Demand Forecast,SPOT Market Volume,Market Clearing Price,Wind Forecast,RoR Forecast,Yuk Tahmin Planı (MWh),Net Order
11/01/2021,2021,1,11,1,6, 29077   ,28626.38963,21691.9,233.99,4686.48, 497   ,29038,874.987
11/01/2021,2021,1,11,1,7, 31478   ,30483.64362,22944.2,233.99,4771.89, 587   ,31261,975.2
11/01/2021,2021,1,11,1,8, 36509   ,34185.51915,24086.8,313.85,5445.56, 725   ,36384,604.776
11/01/2021,2021,1,11,1,9, 40183   ,37321.90838,24970.3,318.86,5551.94, 832   ,40107,998.162
11/01/2021,2021,1,11,1,10, 41906   ,38127.48428,25932.3,318.59,5607.68, 882   ,41329,930.059
11/01/2021,2021,1,11,1,11, 42571   ,38224.78515,25512.4,314.34,5570.53, 872   ,41832,747.231
11/01/2021,2021,1,11,1,12, 41399   ,37609.27302,24710.6,279.48,5588.4, 843   ,40653,792.119
11/01/2021,2021,1,11,1,13, 41871   ,37896.85466,24763.7,310,5623.03, 854   ,40688,720.348
11/01/2021,2021,1,11,1,14, 41994   ,38376.4879,25014.2,313.13,5643.68, 874   ,41177,963.267
11/01/2021,2021,1,11,1,15, 41322   ,38357.44662,24714,314.84,5666.93, 924   ,40577,1061.249
11/01/2021,2021,1,11,1,16, 40917   ,39140.43328,25032.8,318.99,5690.18, 1002   ,40516,29.821
11/01/2021,2021,1,11,1,17, 41114   ,40431.04251,25479.2,324.34,5698.93, 1034   ,40771,-300.217
11/01/2021,2021,1,11,1,18, 41044   ,40810.99562,25285,324.42,5630.26, 1014   ,40874,-348
11/01/2021,2021,1,11,1,19, 39873   ,39837.32725,24314.2,319.39,5518.29, 988   ,39902,-190
11/01/2021,2021,1,11,1,20, 38416   ,38704.23625,23502.6,317.54,5417.57, 937   ,38615,-128.833
11/01/2021,2021,1,11,1,21, 37689   ,37667.41657,22954.4,314.05,5373.65, 860   ,37787,0
11/01/2021,2021,1,11,1,22, 36981   ,36796.64804,22675.5,310.35,5348.45, 780   ,37002,28.666
11/01/2021,2021,1,11,1,23, 35732   ,35629.79041,22003.2,265,5337.31, 682   ,35609,-247
12/01/2021,2021,1,12,2,0, 33953   ,33131.35692,22426.4,309,5288.61, 696   ,33414,305.184
12/01/2021,2021,1,12,2,1, 32239   ,31746.47561,22361.7,289,5345.84, 658   ,31757,783.212
12/01/2021,2021,1,12,2,2, 30977   ,30553.22915,21727.5,310,5355.46, 617   ,30589,0
12/01/2021,2021,1,12,2,3, 30035   ,29789.35332,21151.5,254.89,5346.39, 606   ,29776,48.105
12/01/2021,2021,1,12,2,4, 29857   ,29606.0931,20967.4,240.01,5342.53, 596   ,29592,626.703
12/01/2021,2021,1,12,2,5, 30090   ,29786.30776,21173,250,5324.92, 603   ,29731,189.38
12/01/2021,2021,1,12,2,6, 30812   ,30326.13867,22999.5,254.89,5343.87, 618   ,30412,-68.636
12/01/2021,2021,1,12,2,7, 32481   ,31774.45955,24161,269,5376.13, 669   ,32110,808.815
12/01/2021,2021,1,12,2,8, 36666   ,34830.43014,24378.2,314.36,5438.98, 774   ,36539,126.733
12/01/2021,2021,1,12,2,9, 39973   ,37706.91676,25368.7,318.99,5533.69, 857   ,40017,34.833
12/01/2021,2021,1,12,2,10, 41244   ,38325.81843,26110.9,317.28,5522.34, 903   ,41042,13.67
12/01/2021,2021,1,12,2,11, 42108   ,38101.98835,26777.2,317.76,5508.23, 908   ,41349,118.983
12/01/2021,2021,1,12,2,12, 41223   ,37275.02699,25917.5,311.44,5597.95, 886   ,40242,374.23
12/01/2021,2021,1,12,2,13, 41671   ,37379.25631,26060.3,312.97,5696.67, 901   ,40309,493.5
12/01/2021,2021,1,12,2,14, 41926   ,37851.14475,26070.6,315.65,5792.66, 928   ,40686,383.431
12/01/2021,2021,1,12,2,15, 41482   ,38066.61658,25659.5,316.4,5911.49, 985   ,39920,0
12/01/2021,2021,1,12,2,16, 40895   ,38904.16408,25335,317.79,6002.86, 1065   ,39773,122.003
12/01/2021,2021,1,12,2,17, 40883   ,40279.37846,25831.8,321.75,5998.5, 1095   ,39927,0
12/01/2021,2021,1,12,2,18, 40659   ,40723.67174,25579,320.59,5964.63, 1074   ,39881,-33
12/01/2021,2021,1,12,2,19, 39442   ,39751.89456,24560.2,316.3,5986.46, 1049   ,38885,6.266
12/01/2021,2021,1,12,2,20, 37949   ,38591.12365,24010,314.33,6028.57, 1001   ,37782,-231.093
12/01/2021,2021,1,12,2,21, 37306   ,37538.92746,23495.8,311.63,6051.1, 931   ,37006,155.339
12/01/2021,2021,1,12,2,22, 36498   ,36678.37695,22837.5,300.57,6114.91, 856   ,36492,762.986
12/01/2021,2021,1,12,2,23, 35182   ,35499.84118,22402.3,249.03,6136.75, 756   ,35506,469.689
13/01/2021,2021,1,13,3,0, 33331   ,33468.84,22849.3,309,5843.95, 782   ,33277,1248.607
13/01/2021,2021,1,13,3,1, 31824   ,32155.67,22326.2,275.01,5168.21, 727   ,31705,1476.525
13/01/2021,2021,1,13,3,2, 30648   ,31018.04,21679.4,294.99,4435.68, 680   ,30611,1010.666
13/01/2021,2021,1,13,3,3, 29853   ,30246.51,21487.5,243.99,4019.85, 669   ,29881,726.476
13/01/2021,2021,1,13,3,4, 29614   ,29885.93,21237.9,254.88,3729.19, 665   ,29651,610.751
13/01/2021,2021,1,13,3,5, 29839   ,30084.14,21343.5,310.07,3473.44, 679   ,29817,1077.162
13/01/2021,2021,1,13,3,6, 30643   ,30764.71,23375.1,312.18,3251.97, 708   ,30505,993.84
13/01/2021,2021,1,13,3,7, 32493   ,32570.44,24648.7,315.45,3047.24, 777   ,32139,770.933
13/01/2021,2021,1,13,3,8, 36558   ,36298.02,25277.6,324.5,2845.71, 897   ,36257,573.273
13/01/2021,2021,1,13,3,9, 40150   ,40337.25,25740.3,330.95,2586.42, 1006   ,39286,804.845
13/01/2021,2021,1,13,3,10, 42036   ,42009.19,26740.7,331.35,2339.48, 1075   ,40332,1112.117
13/01/2021,2021,1,13,3,11, 43144   ,42022.73,26914.8,332.58,2202.6, 1095   ,40748,1087.149
13/01/2021,2021,1,13,3,12, 42274   ,40883.61,26243.7,328.89,2128.27, 1091   ,39850,931.714
13/01/2021,2021,1,13,3,13, 42954   ,40961.3,26452.6,329.89,2074.63, 1110   ,39957,755.295
13/01/2021,2021,1,13,3,14, 43444   ,41038.91,26652.8,332.68,2045.27, 1141   ,40287,873.872
13/01/2021,2021,1,13,3,15, 42600   ,40692.13,26650.3,333.58,1998.16, 1197   ,39743,188.374
13/01/2021,2021,1,13,3,16, 42114   ,40478.31,26780.1,336.46,1891.85, 1268   ,39608,-159.5
13/01/2021,2021,1,13,3,17, 42135   ,40795.62,26961.8,343.22,1723.54, 1289   ,39735,-847.537
13/01/2021,2021,1,13,3,18, 41819   ,40793.08,26922.3,344.96,1531.74, 1257   ,39692,-755.395
13/01/2021,2021,1,13,3,19, 40414   ,39630.12,25885.1,335.57,1357.35, 1229   ,38690,-1019.344
13/01/2021,2021,1,13,3,20, 38806   ,38248.4,24732.1,328.74,1201.67, 1184   ,37570,-504.288
13/01/2021,2021,1,13,3,21, 38014   ,37427.91,24195.9,325.87,1081.2, 1111   ,36737,-159.826
13/01/2021,2021,1,13,3,22, 37257   ,36667.43,23471,322.57,975.19, 1034   ,36155,-211.845
13/01/2021,2021,1,13,3,23, 35873   ,35458.17,22811.4,318.82,907.43, 940   ,35072,-50.523
14/01/2021,2021,1,14,4,0, 33857   ,34039.06655,23152.8,319.81,1038.06, 1110   ,34012,-115.416
14/01/2021,2021,1,14,4,1, 32134   ,32469.96097,23201.1,318.6,1090.28, 1062   ,32332,-163.421
14/01/2021,2021,1,14,4,2, 30970   ,31162.736,22537.5,316.21,1157.22, 1021   ,31207,-670.958
14/01/2021,2021,1,14,4,3, 30069   ,30177.59324,21630.3,313.66,1295.85, 1026   ,30438,-714.063
14/01/2021,2021,1,14,4,4, 29986   ,29950.20834,21752.4,313.5,1537.96, 1034   ,30182,-731.65
14/01/2021,2021,1,14,4,5, 30162   ,30176.1478,21973.6,313.13,1822.7, 1059   ,30344,-764.207
14/01/2021,2021,1,14,4,6, 30934   ,30941.86606,23978.8,314.65,2064.66, 1097   ,31029,-854.388
14/01/2021,2021,1,14,4,7, 32774   ,32619.05415,24641.4,317.01,2231.3, 1173   ,32900,-816.792
14/01/2021,2021,1,14,4,8, 37347   ,36917.41784,25335,325,2374.09, 1312   ,37681,-949.806
14/01/2021,2021,1,14,4,9, 41171   ,40574.14528,26256.1,332.93,2473.89, 1435   ,41039,-1013.056
14/01/2021,2021,1,14,4,10, 43167   ,41941.82556,27292.7,334.77,2474.57, 1518   ,42212,-846.526
14/01/2021,2021,1,14,4,11, 44154   ,42492.3423,27486.4,334.78,2292.24, 1558   ,42652,-625.177
14/01/2021,2021,1,14,4,12, 43340   ,42182.74219,26699.3,330.13,1956.04, 1551   ,41875,-98.361
14/01/2021,2021,1,14,4,13, 43936   ,42350.99931,26919.3,333.34,1643.09, 1556   ,42056,-136.783
14/01/2021,2021,1,14,4,14, 44199   ,42371.06919,27228.8,336.04,1478.9, 1575   ,42135,1171.131
14/01/2021,2021,1,14,4,15, 43392   ,41920.21963,26949.2,336.02,1428.13, 1618   ,41612,1235.572
14/01/2021,2021,1,14,4,16, 42886   ,41540.81526,26864,338.6,1407.03, 1680   ,41348,498.565
14/01/2021,2021,1,14,4,17, 42779   ,41621.86723,27051.7,356.23,1401.04, 1692   ,41418,-358.753
14/01/2021,2021,1,14,4,18, 42313   ,41447.32001,26726.9,349,1424.15, 1658   ,41388,-223.917
14/01/2021,2021,1,14,4,19, 41155   ,40335.1495,25846.9,334.81,1519.97, 1619   ,40415,-214.154
14/01/2021,2021,1,14,4,20, 39493   ,38988.06206,25172.2,328.51,1676.81, 1553   ,39139,-57.848
14/01/2021,2021,1,14,4,21, 38615   ,38100.08065,24555.9,324.99,1895.06, 1467   ,38301,-233.916
14/01/2021,2021,1,14,4,22, 37909   ,37233.47547,23722.6,320.4,2197.71, 1378   ,37531,-214.916
14/01/2021,2021,1,14,4,23, 36604   ,35869.71993,22990.6,314.99,2486.06, 1276   ,36208,-120.637
15/01/2021,2021,1,15,5,0, 34578   ,33401.39948,22306.5,313.78,2474.96, 1242   ,34364,421.411
15/01/2021,2021,1,15,5,1, 32631   ,31909.58448,22768,313.08,2793.58, 1166   ,32532,822.125
15/01/2021,2021,1,15,5,2, 31268   ,30703.61858,22012.5,309.99,3053.62, 1109   ,31325,886.994
15/01/2021,2021,1,15,5,3, 30522   ,29914.29812,21515.9,250.01,3361.08, 1104   ,30514,587.246
15/01/2021,2021,1,15,5,4, 30197   ,29637.95762,21797.1,239.99,3534.93, 1112   ,30253,443.014
15/01/2021,2021,1,15,5,5, 30598   ,29855.64546,21970.8,239.99,3620.89, 1128   ,30417,788
15/01/2021,2021,1,15,5,6, 31366   ,30625.16561,23853.1,275,3899.54, 1147   ,31110,1089.699
15/01/2021,2021,1,15,5,7, 33207   ,32386.66617,24806,310,4118.19, 1220   ,32985,945.914
15/01/2021,2021,1,15,5,8, 37690   ,36711.41795,25184.2,318.9,4326.95, 1355   ,37742,1240.415
15/01/2021,2021,1,15,5,9, 41669   ,40477.67806,25873.6,323.11,4422.64, 1465   ,41046,1359.64
15/01/2021,2021,1,15,5,10, 43957   ,41745.39319,26644.3,323.57,4276.54, 1538   ,42067,1548.579
15/01/2021,2021,1,15,5,11, 45017   ,42137.7084,27270,323.66,4079.98, 1565   ,42389,1871.092
15/01/2021,2021,1,15,5,12, 43715   ,41444.2022,25788.8,318.68,3750.79, 1535   ,41484,1636.037
15/01/2021,2021,1,15,5,13, 43121   ,41124.3634,25536.6,319,3403.24, 1522   ,41426,966.385
15/01/2021,2021,1,15,5,14, 44064   ,41583.5474,26649.5,325.31,3092.49, 1541   ,41646,1146.174
15/01/2021,2021,1,15,5,15, 43448   ,41118.09816,26380.7,326.83,2817.8, 1588   ,41096,1724.162
15/01/2021,2021,1,15,5,16, 42809   ,41093.21337,25701.9,326.2,2622.72, 1658   ,40829,1173.902
15/01/2021,2021,1,15,5,17, 42392   ,41373.54391,25723.5,328.91,2516.94, 1685   ,40862,762.112
15/01/2021,2021,1,15,5,18, 41883   ,41276.07115,25691.6,329,2482.33, 1662   ,40799,988.616
15/01/2021,2021,1,15,5,19, 40551   ,40143.68125,24904.9,325.7,2426.37, 1631   ,39848,1188.111
15/01/2021,2021,1,15,5,20, 39176   ,38840.36718,24627.7,323.57,2290.41, 1580   ,38659,1115.855
15/01/2021,2021,1,15,5,21, 38266   ,37987.50167,24101.2,320.85,2125.77, 1503   ,37869,1110.677
15/01/2021,2021,1,15,5,22, 37583   ,37274.81303,23431,319.03,1985.23, 1419   ,37157,1164.062
15/01/2021,2021,1,15,5,23, 36382   ,36173.05366,23029,315.61,1917.08, 1324   ,35987,1416.745
16/01/2021,2021,1,16,6,0, 34496   ,34279.71633,23129.7,319.02,1642.8, 1410   ,34122,1050.078
16/01/2021,2021,1,16,6,1, 32762   ,32699.60082,23672.5,318.33,1623.3, 1318   ,32588,1145.962
16/01/2021,2021,1,16,6,2, 31381   ,31387.20458,22995.5,314.98,1633.41, 1202   ,31353,908.771
16/01/2021,2021,1,16,6,3, 30590   ,30398.53888,22000.2,311.68,1653.6, 1151   ,30467,975.87
16/01/2021,2021,1,16,6,4, 30154   ,29929.57942,21998.1,310.83,1665.31, 1165   ,30029,590.547
16/01/2021,2021,1,16,6,5, 30102   ,29942.42062,22026.6,310.8,1691.49, 1170   ,30048,586.339
16/01/2021,2021,1,16,6,6, 30332   ,30155.84112,23234,311.24,1738.11, 1173   ,30336,554.477
16/01/2021,2021,1,16,6,7, 31069   ,30904.0293,22790.5,310.74,1808.34, 1219   ,31262,675.471
16/01/2021,2021,1,16,6,8, 32796   ,33025.27039,22963.3,313.22,1954.31, 1338   ,33727,542.031
16/01/2021,2021,1,16,6,9, 35394   ,35760.29729,23748.4,317.43,2139.18, 1456   ,36409,435.699
16/01/2021,2021,1,16,6,10, 37752   ,37748.86332,24477.7,319,2247.07, 1546   ,37860,-402.83
16/01/2021,2021,1,16,6,11, 39459   ,39072.60719,25349.4,322.31,2363.66, 1540   ,38815,-769.461
16/01/2021,2021,1,16,6,12, 39500   ,38712.10828,25046.2,319.42,2624.84, 1476   ,38496,-889.782
16/01/2021,2021,1,16,6,13, 40055   ,39006.00363,25227.7,320.67,3025.61, 1467   ,38886,-988.896
16/01/2021,2021,1,16,6,14, 40096   ,39237.70253,24855.9,320,3395.38, 1493   ,39080,-563.467
16/01/2021,2021,1,16,6,15, 39329   ,38550.69966,24277.4,319,3694.09, 1558   ,38541,-97.493
16/01/2021,2021,1,16,6,16, 38877   ,38229.38299,23881.6,317.45,3971.21, 1649   ,38296,0
16/01/2021,2021,1,16,6,17, 38796   ,38620.08349,24043.7,318.78,4191.1, 1682   ,38443,8.333
16/01/2021,2021,1,16,6,18, 39306   ,39303.62854,24648.3,320.61,4408.41, 1659   ,38677,-561.772
16/01/2021,2021,1,16,6,19, 38599   ,38495.48474,24207.5,318.61,4661.11, 1677   ,37869,-687.192
16/01/2021,2021,1,16,6,20, 37503   ,37415.40473,23658.6,315.19,5019.38, 1640   ,36920,-1058.797
16/01/2021,2021,1,16,6,21, 36818   ,36625.04812,22993,310.07,5435.58, 1533   ,36183,-684
16/01/2021,2021,1,16,6,22, 36072   ,35958.67364,22389.1,275,5749.9, 1451   ,35554,-546.45
16/01/2021,2021,1,16,6,23, 34779   ,34894.53275,21905.6,272.12,5941.15, 1336   ,34566,-628.25
17/01/2021,2021,1,17,7,0, 33177   ,32668.75091,21888.4,308.99,6008.02, 1231   ,32603,204.833
17/01/2021,2021,1,17,7,1, 31317   ,31164.3372,21859.9,300,6059.27, 1174   ,31281,482.135
17/01/2021,2021,1,17,7,2, 29840   ,29830.8192,21022.4,268.99,6090.34, 1132   ,30064,649.618
17/01/2021,2021,1,17,7,3, 28944   ,28847.37956,20331.9,254.88,5998.31, 1124   ,29163,1220.202
17/01/2021,2021,1,17,7,4, 28500   ,28414.14805,19983.4,262.99,5841.38, 1136   ,28694,962.441
17/01/2021,2021,1,17,7,5, 28339   ,28230.39847,19865.2,254.89,5616.77, 1170   ,28477,1084.628
17/01/2021,2021,1,17,7,6, 28248   ,28147.52009,20656.6,254.89,5372.58, 1200   ,28132,1422.006
17/01/2021,2021,1,17,7,7, 27977   ,28216.11,20561.5,236.98,5142.28, 1224   ,27778,868.227
17/01/2021,2021,1,17,7,8, 27518   ,28384.26643,20616.1,186.99,4932.05, 1269   ,27818,-127.902
17/01/2021,2021,1,17,7,9, 29515   ,30112.04767,21107.4,231.31,4734.89, 1333   ,29314,16.5
17/01/2021,2021,1,17,7,10, 32073   ,31775.79663,21603.1,270.91,4537.28, 1429   ,30861,-107.2
17/01/2021,2021,1,17,7,11, 34130   ,33191.22465,22675.7,270.91,4288.92, 1471   ,32265,-139.836
17/01/2021,2021,1,17,7,12, 34820   ,33560.41758,22807.6,290,3980.42, 1447   ,32657,469.315
17/01/2021,2021,1,17,7,13, 35403   ,34263.62115,22506.5,304.33,3701.31, 1443   ,33479,820.486
17/01/2021,2021,1,17,7,14, 35191   ,34651.28575,22238.7,311.98,3433.07, 1475   ,33966,941.405
17/01/2021,2021,1,17,7,15, 34886   ,34238.60015,21879.9,312.89,3150.71, 1521   ,33890,670.271
17/01/2021,2021,1,17,7,16, 34858   ,34352.72594,21443.1,313.78,2946.46, 1578   ,34233,566.296
17/01/2021,2021,1,17,7,17, 35188   ,35435.46073,22169.7,317.87,2765.43, 1644   ,34907,182.679
17/01/2021,2021,1,17,7,18, 36641   ,36702.83927,23107.5,322.99,2592.83, 1669   ,35667,508.613
17/01/2021,2021,1,17,7,19, 36267   ,36346.24369,23095.5,322.14,2472.26, 1651   ,35454,775.923
17/01/2021,2021,1,17,7,20, 35639   ,35588.54393,22741.6,321.53,2378.28, 1577   ,35030,484.005
17/01/2021,2021,1,17,7,21, 34934   ,34944.93107,22397.1,319.97,2284.31, 1498   ,34654,-208.667
17/01/2021,2021,1,17,7,22, 34503   ,34461.41436,21796.5,317.39,2175.29, 1447   ,34353,-292.833
17/01/2021,2021,1,17,7,23, 33484   ,33506.14879,21248.2,314.99,2083.25, 1315   ,33628,-230.617
18/01/2021,2021,1,18,1,0, 31708   ,32156.5321,21056.4,296.62,2013.33, 1188   ,31854,336.9
18/01/2021,2021,1,18,1,1, 30131   ,30871.05752,21542.5,310.55,1947.75, 1143   ,30141,677.95
18/01/2021,2021,1,18,1,2, 28773   ,29735.01484,21138.6,240.01,1871.89, 1150   ,29031,590.884
18/01/2021,2021,1,18,1,3, 27956   ,28990.08404,20429.6,239.98,1852.17, 1178   ,28370,290.662
18/01/2021,2021,1,18,1,4, 27922   ,28855.66317,20385.8,239.98,1891.38, 1180   ,28226,0
18/01/2021,2021,1,18,1,5, 28261   ,29177.71318,20654.9,239.99,1910.92, 1197   ,28569,0
18/01/2021,2021,1,18,1,6, 29132   ,29985.92894,22540.8,300,1937.71, 1241   ,29503,0
18/01/2021,2021,1,18,1,7, 31578   ,32145.06249,23639.7,314.03,2004.7, 1352   ,31783,394.666
18/01/2021,2021,1,18,1,8, 37341   ,36668.95614,24698.1,323.25,2070.01, 1527   ,37203,363.414
18/01/2021,2021,1,18,1,9, 42611   ,40577.07464,25720,329.22,2134.08, 1661   ,41409,1928.024
18/01/2021,2021,1,18,1,10, 44964   ,42498.54799,27085.1,328.44,2218.34, 1713   ,43335,2787.337
18/01/2021,2021,1,18,1,11, 46570   ,43267.47908,27601.1,326.89,2324.44, 1697   ,44143,2934.608
18/01/2021,2021,1,18,1,12, 45732   ,43047.54808,27029.6,323,2445.79, 1658   ,43677,3511.64
18/01/2021,2021,1,18,1,13, 46168   ,43188.82468,27380.5,324.79,2572.13, 1658   ,43524,3408.467
18/01/2021,2021,1,18,1,14, 46391   ,43107.9087,27692.6,327.45,2693.87, 1679   ,43887,3289.321
18/01/2021,2021,1,18,1,15, 45612   ,42538.91456,27488.4,328.2,2809.55, 1732   ,43463,2960.61
18/01/2021,2021,1,18,1,16, 45113   ,42087.6135,27603.1,330.64,2916.85, 1810   ,43012,2463.952
18/01/2021,2021,1,18,1,17, 44297   ,42218.9875,27316.2,332.57,3012.7, 1831   ,42671,2221.237
18/01/2021,2021,1,18,1,18, 43672   ,42267.12117,26946.7,330.82,3093.24, 1786   ,42200,2227.96
18/01/2021,2021,1,18,1,19, 42261   ,41390.39374,25602.7,325.93,3153.15, 1751   ,41159,2151.541
18/01/2021,2021,1,18,1,20, 40663   ,40253.4409,24790.4,322.68,3186.57, 1700   ,39824,1951.417
18/01/2021,2021,1,18,1,21, 39607   ,39318.58211,24249.6,319.82,3189.19, 1618   ,38861,1842.887
18/01/2021,2021,1,18,1,22, 38735   ,38362.05855,23733.5,317.12,3167.23, 1534   ,38059,2024.917
18/01/2021,2021,1,18,1,23, 37550   ,37091.21687,23182.8,314.28,3137.33, 1452   ,36693,2175.658
19/01/2021,2021,1,19,2,0, 35127   ,35950.63662,23429.5,315.32,2174.59, 1649   ,36385,1586.837
19/01/2021,2021,1,19,2,1, 33302   ,34346.96769,23492.2,314.74,2197.52, 1579   ,34725,1396.634
19/01/2021,2021,1,19,2,2, 31786   ,33014.64309,22769.5,311.9,2289.22, 1508   ,33235,511.968
19/01/2021,2021,1,19,2,3, 31162   ,32352.49604,22107.9,273.24,2428.21, 1485   ,32259,655.957
19/01/2021,2021,1,19,2,4, 30841   ,32208.84335,21852.1,272.01,2591.9, 1482   ,31854,492.615
19/01/2021,2021,1,19,2,5, 30934   ,32505.86686,22094.6,273.24,2718.43, 1493   ,32105,417.511
19/01/2021,2021,1,19,2,6, 31884   ,33206.84431,23617.8,296.62,2776.38, 1523   ,32852,572.449
19/01/2021,2021,1,19,2,7, 33739   ,34773.1629,24784.9,314.2,2776.19, 1607   ,34564,1299.968
19/01/2021,2021,1,19,2,8, 38714   ,37867.28648,25845.8,321.81,2719.9, 1746   ,37938,1764.725
19/01/2021,2021,1,19,2,9, 43697   ,40912.49614,26632.2,327.08,2544.19, 1853   ,40641,2631.757
19/01/2021,2021,1,19,2,10, 46128   ,42229.81823,27962.1,328.98,2266.17, 1895   ,42118,3070.559
19/01/2021,2021,1,19,2,11, 47190   ,42549.07809,28264.3,329,2066, 1882   ,42919,3134.496
19/01/2021,2021,1,19,2,12, 46116   ,42141.72439,27903.4,325.43,1984.5, 1842   ,42717,2948.336
19/01/2021,2021,1,19,2,13, 46318   ,42274.90139,28206.4,327.26,1960.83, 1830   ,42845,2581.386
19/01/2021,2021,1,19,2,14, 46371   ,42338.59581,28487.1,330.7,1963.72, 1832   ,43000,2528.067
19/01/2021,2021,1,19,2,15, 45366   ,42182.66268,28237.5,331.54,1986.22, 1867   ,42626,1619.805
19/01/2021,2021,1,19,2,16, 44655   ,42191.75129,27950.2,334.06,2005.12, 1942   ,42223,981.23
19/01/2021,2021,1,19,2,17, 44231   ,42636.89039,27758.1,337,2019.33, 1985   ,41978,846.432
19/01/2021,2021,1,19,2,18, 44025   ,42817.84713,27423.4,337.34,2062.23, 1965   ,41753,945.662
19/01/2021,2021,1,19,2,19, 42706   ,41857.29255,26173.2,329.95,2110.87, 1932   ,40853,1393.014
19/01/2021,2021,1,19,2,20, 41294   ,40687.55115,25777.2,328.14,2162.7, 1888   ,39724,1223.213
19/01/2021,2021,1,19,2,21, 40223   ,39714.991,25090.2,324.13,2201.6, 1817   ,39021,1185.221
19/01/2021,2021,1,19,2,22, 39486   ,38735.16534,24702.4,320,2172.27, 1738   ,38292,1156.914
19/01/2021,2021,1,19,2,23, 38074   ,37370.53658,24056.5,315.91,2099.44, 1660   ,37103,1069.522
20/01/2021,2021,1,20,3,0, 35831   ,34055.70467,23424.1,321.32,2058.62, 1622   ,36409,331.379
20/01/2021,2021,1,20,3,1, 33699   ,32488.54408,23217.7,319.38,1983.95, 1547   ,35553,717.425
20/01/2021,2021,1,20,3,2, 32316   ,31125.21274,22376,316.49,1932.64, 1474   ,33422,806.567
20/01/2021,2021,1,20,3,3, 31589   ,30438.21661,21744.2,315.13,1882.95, 1454   ,32461,808.087
20/01/2021,2021,1,20,3,4, 31357   ,30436.8658,21419.6,314.12,1850.92, 1449   ,32302,818.11
20/01/2021,2021,1,20,3,5, 31514   ,30782.89782,21689.2,314.56,1811.73, 1449   ,32657,814.438
20/01/2021,2021,1,20,3,6, 32425   ,31597.04354,23517.6,317.26,1793.41, 1471   ,33515,816.47
20/01/2021,2021,1,20,3,7, 34464   ,33650.31875,25112.2,317.18,1818.46, 1549   ,35281,990.197
20/01/2021,2021,1,20,3,8, 39391   ,38168.99173,26439.9,325.06,1862.96, 1688   ,39143,1482.455
20/01/2021,2021,1,20,3,9, 43983   ,41756.38673,27500.4,333.57,1904.58, 1792   ,41709,1983.919
20/01/2021,2021,1,20,3,10, 46003   ,42794.83077,28674.8,333.94,1902.35, 1838   ,42735,2329.829
20/01/2021,2021,1,20,3,11, 46952   ,43183.42237,29553.3,335.13,1901.77, 1842   ,43279,2109.442
20/01/2021,2021,1,20,3,12, 46093   ,42105.66225,29076.3,331.04,1953.57, 1819   ,43022,1848.969
20/01/2021,2021,1,20,3,13, 46185   ,42279.95406,29316.6,332.21,2040.07, 1818   ,43069,1948.794
20/01/2021,2021,1,20,3,14, 46143   ,42578.66401,29411.3,333.96,2142.67, 1823   ,43096,1851.908
